,side_effect,n_instance,auprc,auroc,ap
184,195.0,1298.0,0.8973492224798638,0.9127250739048642,0.8979826506974633
185,196.0,1501.0,0.8923973714354071,0.9153163580246914,0.8932898520739698
186,197.0,4065.0,0.7932161410385736,0.8414370748299318,0.7940603759524881
187,198.0,344.0,0.8576167206429774,0.8902354570637119,0.8634423487544232
188,199.0,942.0,0.833689419897562,0.8629884877437545,0.8361501954418664
189,200.0,2470.0,0.8124839655351372,0.863801775147929,0.8151674767674858
190,201.0,2887.0,0.7746209025325104,0.834525904456291,0.7758070768490226
191,202.0,1524.0,0.787467373873681,0.8486111111111111,0.7915665727361351
192,203.0,1852.0,0.8476948611191084,0.8677811166384689,0.8483304114854091
193,204.0,3715.0,0.8036597477836612,0.8381517198350694,0.8042331299436145
194,205.0,4226.0,0.7721133310924574,0.8132627326634356,0.7732208391921851
195,206.0,3539.0,0.7989583386385183,0.828842474489796,0.7996646471898372
196,207.0,5830.0,0.752946607163227,0.8034296220454745,0.7538256436544112
197,208.0,5447.0,0.7223323056194833,0.788956628753622,0.7240393497218458
198,209.0,2854.0,0.763756464790829,0.8225958929290453,0.7658213650271679
199,210.0,515.0,0.8344325014341736,0.861875,0.8377359727869694
200,211.0,948.0,0.7959369394786555,0.8713165916678762,0.8043848214550476
201,212.0,4718.0,0.77093631489224,0.82765589569161,0.772297884293877
202,213.0,3326.0,0.8058628337982952,0.8564579414135984,0.8069783610933376
203,214.0,1309.0,0.8485931074402102,0.8699042102918245,0.8494730424273061
204,215.0,3509.0,0.7657789526010046,0.8046782049375372,0.7679607130754115
205,216.0,606.0,0.8376880961266103,0.8629607609988109,0.8401591580630317
206,217.0,3520.0,0.8084954041809036,0.8493690375558507,0.8093361860981876
207,218.0,3348.0,0.7605937843535575,0.8051083324439045,0.761569701717107
208,219.0,1003.0,0.8927807267945738,0.910404931448613,0.8937710407346472
209,220.0,3714.0,0.724436727663099,0.7773574503135297,0.7259549418652288
210,221.0,3127.0,0.7965616552705549,0.8412743492933275,0.7976334590899407
211,222.0,771.0,0.8526281206624298,0.888724523339908,0.8545279173457914
212,223.0,3002.0,0.803200184992318,0.8473112218662238,0.8040748512483308
213,224.0,1797.0,0.8576883039525144,0.8951783940508469,0.8609850775181115
214,225.0,1905.0,0.8433681280965102,0.8793932335990923,0.844633166175683
215,226.0,5013.0,0.7590197763503095,0.802548584274673,0.7597273050285938
216,227.0,2826.0,0.8344821685424448,0.8637369340680927,0.8350097887295029
217,228.0,654.0,0.8223091329275731,0.8559335963182118,0.8246030075579056
218,229.0,1698.0,0.8655438712329152,0.9016422495274103,0.8676096236088826
219,230.0,333.0,0.8989110229018582,0.8925,0.9001805710745258
220,231.0,2019.0,0.8486830320977685,0.8724875012753801,0.8494404583028351
221,232.0,2865.0,0.8170656323782821,0.8516594233680794,0.8182228159587319
222,233.0,2801.0,0.8150574040941693,0.8493634436395379,0.8157969467036794
223,234.0,5570.0,0.7676720259082074,0.8122028124727051,0.7691068957267695
224,235.0,3981.0,0.8067895152321162,0.8432762067339008,0.8073378499602715
225,236.0,2403.0,0.8362472764309845,0.8790221322688856,0.8370529066428832
226,237.0,959.0,0.8630068986090629,0.8784853497164461,0.8642937120992025
227,238.0,3119.0,0.7913242150467386,0.8276207721658152,0.7922758341314652
228,239.0,1642.0,0.8385016352067213,0.8749127640036731,0.8397082633465798
229,240.0,273.0,0.9364944995107403,0.9499314128943759,0.9381568715283477
230,241.0,1045.0,0.810217675308603,0.8475105728565936,0.8138147834336812
231,242.0,878.0,0.8802425176373541,0.9030557057869119,0.8814352969483833
232,243.0,1289.0,0.8832317950271624,0.9072099428006497,0.8843523441641901
233,244.0,4983.0,0.7687010885546887,0.8153137991307633,0.7693520145880791
234,245.0,2780.0,0.8163414920288712,0.8556512218858131,0.8170238808972657
235,246.0,639.0,0.8220054432767336,0.8916015625,0.8311182185449868
236,247.0,1342.0,0.8331769563567057,0.8857111111111111,0.8354326428982383
237,248.0,1851.0,0.8354385799776246,0.8795525494276795,0.8363413365731942
238,249.0,2460.0,0.7596931163053532,0.8114378573106744,0.7613866957046942
239,250.0,1678.0,0.784220088755926,0.8282655083066607,0.7887440537836232
240,251.0,551.0,0.9263596526887674,0.9316666666666666,0.927186052725906
241,252.0,2973.0,0.8020674902554895,0.8389012883645682,0.8028375549613873
242,253.0,1914.0,0.8501185149939292,0.8782965575356575,0.851059067432736
243,254.0,1083.0,0.84531209351229,0.8764624231608169,0.846549403877398
244,255.0,833.0,0.8450493961277845,0.8977105650073514,0.8535298084497858
