,side_effect,n_instance,auprc-0,auprc-1,auprc-2
186,197.0,4065.0,0.7764716271520906,0.7969507303447959,0.7971514451463309
187,198.0,344.0,0.8676345846137511,0.90212075192773,0.9022003236018427
188,199.0,942.0,0.8454116477955929,0.8706654726659787,0.8710880971935776
189,200.0,2470.0,0.8143100173441197,0.8444458877062766,0.8465222173967241
190,201.0,2887.0,0.7745259408034977,0.8079287179014244,0.8081813397017776
191,202.0,1524.0,0.8010368099543131,0.8344368770234591,0.8360671723223347
192,203.0,1852.0,0.8146608445458966,0.8376589226131331,0.8394838564470862
193,204.0,3715.0,0.780350296220157,0.8110847389759446,0.8111997300156821
194,205.0,4226.0,0.773611428687032,0.8046276371826785,0.8055044916131548
195,206.0,3539.0,0.7888989425539445,0.817850767648492,0.8173340312689542
196,207.0,5830.0,0.7592762151349322,0.7882239940835707,0.7872935146137944
197,208.0,5447.0,0.7456994112285334,0.7750277432872259,0.7753582602227251
198,209.0,2854.0,0.7533496276003453,0.78726921586893,0.7880033807503951
199,210.0,515.0,0.839881441919869,0.878767668743582,0.8781173752560237
200,211.0,948.0,0.8378996582555958,0.8691939130083378,0.8693897576424096
201,212.0,4718.0,0.7766711189818537,0.8090879649051834,0.80830497226274
202,213.0,3326.0,0.8049952606260178,0.8248367875054561,0.8246531656537462
203,214.0,1309.0,0.8166679700037471,0.8561328606273018,0.8558981047554312
204,215.0,3509.0,0.769545081683762,0.7984752329024442,0.7987561380914764
205,216.0,606.0,0.8295278905550704,0.8469249020860244,0.849209148958454
206,217.0,3520.0,0.7604054795837327,0.7881239121905326,0.7888860588725984
207,218.0,3348.0,0.766375356528452,0.7938419626375186,0.7946614535614943
208,219.0,1003.0,0.8338203815562817,0.8686154935371454,0.8684746431361337
209,220.0,3714.0,0.7307133343416387,0.7631813432279966,0.7648459584765396
210,221.0,3127.0,0.790261316607306,0.8205124639492013,0.8202690926800468
211,222.0,771.0,0.8509872897140331,0.872414828674632,0.8721229224395173
212,223.0,3002.0,0.8115980603761999,0.8396313335325781,0.8388299104819911
213,224.0,1797.0,0.8461106256509683,0.8766397641134134,0.8770449494713833
214,225.0,1905.0,0.8186224044054551,0.8436047586711583,0.8453733291226937
215,226.0,5013.0,0.7547645788081532,0.7770039155959019,0.7770630822872792
216,227.0,2826.0,0.8037373169150694,0.8413035038067401,0.8419808723783783
217,228.0,654.0,0.8193140533301239,0.8456776497044656,0.845937803656728
218,229.0,1698.0,0.8306065964658494,0.8593803808022106,0.8596278291572391
219,230.0,333.0,0.7978751144298821,0.8398697071411909,0.8411529758309865
220,231.0,2019.0,0.7936024199619347,0.8251860954972615,0.8245859730849117
221,232.0,2865.0,0.7916475684740982,0.8242040152393322,0.8236026063758368
222,233.0,2801.0,0.7997816963613881,0.8259930687285937,0.8255537786914271
223,234.0,5570.0,0.768945019986169,0.7973831511848346,0.797137351236732
224,235.0,3981.0,0.8052569269419345,0.8284926504270874,0.8281375516945452
225,236.0,2403.0,0.8287705641231367,0.8660710349850527,0.8678233079350351
226,237.0,959.0,0.8461688437252731,0.8763678883792573,0.8756827474182417
227,238.0,3119.0,0.776569521175088,0.808367871218084,0.8085024756709044
228,239.0,1642.0,0.8196682262554822,0.8470990152898965,0.8481783391377291
229,240.0,273.0,0.8436647844895574,0.9105769793403965,0.9106020783533415
230,241.0,1045.0,0.7911961810213939,0.8277609724666362,0.8283412233059251
231,242.0,878.0,0.8277380118062642,0.8548784271406827,0.8546919501665119
232,243.0,1289.0,0.8271876268797015,0.8678693902008382,0.8675219916793105
233,244.0,4983.0,0.7898008833001365,0.8164699138190505,0.8157318114266404
234,245.0,2780.0,0.8056585289174665,0.8424594211861138,0.8418581176050018
235,246.0,639.0,0.8488275260495513,0.8917642422905943,0.8926483415132598
236,247.0,1342.0,0.8205299178722494,0.8421211568036417,0.8427388061092326
237,248.0,1851.0,0.8305948499937655,0.8612959037251371,0.8601872864610196
238,249.0,2460.0,0.8010735560971898,0.8256369337835222,0.8250912648217531
239,250.0,1678.0,0.7946618808846806,0.8195878179749886,0.8205792529892969
240,251.0,551.0,0.8569031829310647,0.9003211931102926,0.8990703114728217
241,252.0,2973.0,0.8014742931523774,0.8357398147686438,0.8358779451390312
242,253.0,1914.0,0.8118885291361402,0.8419958204468627,0.8427545269108726
243,254.0,1083.0,0.8348592744535497,0.866722139982356,0.8681842072065313
244,255.0,833.0,0.8650282810315397,0.8853923597885178,0.8842005725415731
245,256.0,313.0,0.8711061367031085,0.9012788488507011,0.9004034320397796
246,257.0,1217.0,0.8202861397057035,0.8644632364173871,0.8654047839066548
247,258.0,2777.0,0.7746974239327776,0.8135886684737819,0.8149607049309994
248,259.0,1610.0,0.7760361077685697,0.8276703670594316,0.8282627435862656
249,260.0,747.0,0.8509628491783604,0.8846666709230788,0.884917238674959
250,261.0,1109.0,0.8209785508238534,0.8495332792370444,0.8506965624115927
251,262.0,786.0,0.8371094433314783,0.8634766659818356,0.8647804886542041
252,263.0,778.0,0.8358033644293195,0.8761343857254729,0.8773028819574941
253,264.0,588.0,0.8695280306250494,0.8967033708867114,0.8981626305018534
254,265.0,1226.0,0.8282686933828478,0.8591849081445674,0.8605419502498725
255,266.0,1274.0,0.8141188234098063,0.8502342137355704,0.8501590155220168
256,267.0,4263.0,0.7579569908342226,0.7887792004616672,0.7901892208058848
257,268.0,511.0,0.8282731103315869,0.8610973243940395,0.861056665726407
258,269.0,1412.0,0.7745632834164272,0.8051771680822529,0.8058554477749539
259,271.0,1321.0,0.8123295331540868,0.8414169536790459,0.8408564492138608
260,272.0,4438.0,0.7752705028443886,0.8048481070302381,0.804352041674199
261,273.0,528.0,0.8770627383179129,0.9033662896007867,0.9047588387165162
262,274.0,2165.0,0.8274898015716824,0.8657554209753741,0.8674730250805899
263,275.0,1368.0,0.7936570893442414,0.8361193715348761,0.8383206237817451
264,277.0,956.0,0.8204873172998517,0.8678158043259995,0.8673577681296127
265,278.0,1367.0,0.8232228529082666,0.8591074301713328,0.8580750403788515
266,279.0,1854.0,0.7741123528773379,0.8096225415677432,0.8122103783607071
267,280.0,3429.0,0.8018257839038756,0.825291933804601,0.8258001372616315
268,281.0,3723.0,0.7949096658590499,0.823743967619317,0.8245869490912885
269,282.0,669.0,0.8312076922695864,0.8619105381949362,0.8637323918094492
270,283.0,2036.0,0.8132568260925419,0.8394764580146756,0.8385423176762771
271,284.0,1155.0,0.8033526499642135,0.8388866004982034,0.8402598854572678
272,285.0,1695.0,0.787598206414998,0.8314936648920354,0.8321805918667396
273,286.0,1128.0,0.8297548956563365,0.86416093929574,0.8652498477570438
274,287.0,2319.0,0.7418095538528108,0.781767973849059,0.7821088714912815
275,288.0,943.0,0.8286933339879043,0.8604071532137474,0.8597106965710138
276,289.0,579.0,0.8287696553628217,0.8739125626358166,0.8745199731335298
277,290.0,1437.0,0.8322528970175107,0.860728289896128,0.8605982983168913
278,291.0,2991.0,0.790060256103337,0.831387011754458,0.8319373465865227
279,293.0,2038.0,0.7942370765296003,0.8284316552805427,0.8283989623991644
280,294.0,1358.0,0.8152893308809517,0.8517820671291408,0.8520980109096175
281,295.0,3321.0,0.7425484439736724,0.7742464529438162,0.7751210891731185
282,296.0,1409.0,0.8244765518528102,0.8607241673820776,0.8610258774442209
283,297.0,2060.0,0.8147935466539694,0.8393123834377134,0.839320379318156
284,298.0,1571.0,0.8127441873861599,0.8419612179690934,0.8429021038152635
285,299.0,716.0,0.8234607857217655,0.864472883248747,0.8652671651397309
286,300.0,710.0,0.8761464824791648,0.8961910370834152,0.8974706346374968
287,301.0,4018.0,0.7866418503098114,0.8076880413343716,0.8094056731842734
